Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EK","Tendances dans l’élevage","558","Nicaragua","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","237140","E","Valeur estimée"
"EK","Tendances dans l’élevage","562","Niger","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","562","Niger","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","1.61","E","Valeur estimée"
"EK","Tendances dans l’élevage","562","Niger","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","189590","E","Valeur estimée"
"EK","Tendances dans l’élevage","566","Nigéria","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","566","Nigéria","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","6.84","E","Valeur estimée"
"EK","Tendances dans l’élevage","566","Nigéria","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","1800730","E","Valeur estimée"
"EK","Tendances dans l’élevage","570","Nioué","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","570","Nioué","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","25.93","E","Valeur estimée"
"EK","Tendances dans l’élevage","570","Nioué","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","180","E","Valeur estimée"
"EK","Tendances dans l’élevage","578","Norvège","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.16","E","Valeur estimée"
"EK","Tendances dans l’élevage","578","Norvège","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","10.89","E","Valeur estimée"
"EK","Tendances dans l’élevage","578","Norvège","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","156430","E","Valeur estimée"
"EK","Tendances dans l’élevage","540","Nouvelle-Calédonie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","540","Nouvelle-Calédonie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","7.5","E","Valeur estimée"
"EK","Tendances dans l’élevage","540","Nouvelle-Calédonie","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","5350","E","Valeur estimée"
"EK","Tendances dans l’élevage","554","Nouvelle-Zélande","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","554","Nouvelle-Zélande","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","1.94","E","Valeur estimée"
"EK","Tendances dans l’élevage","554","Nouvelle-Zélande","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","237630","E","Valeur estimée"
"EK","Tendances dans l’élevage","512","Oman","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","512","Oman","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","5.82","E","Valeur estimée"
"EK","Tendances dans l’élevage","512","Oman","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","47380","E","Valeur estimée"
"EK","Tendances dans l’élevage","800","Ouganda","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","800","Ouganda","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","3.53","E","Valeur estimée"
"EK","Tendances dans l’élevage","800","Ouganda","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","336660","E","Valeur estimée"
"EK","Tendances dans l’élevage","860","Ouzbékistan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","860","Ouzbékistan","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","6.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","860","Ouzbékistan","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","630000","E","Valeur estimée"
"EK","Tendances dans l’élevage","586","Pakistan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.3","E","Valeur estimée"
"EK","Tendances dans l’élevage","586","Pakistan","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","16.96","E","Valeur estimée"
"EK","Tendances dans l’élevage","586","Pakistan","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","11080000","E","Valeur estimée"
"EK","Tendances dans l’élevage","275","Palestine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.16","E","Valeur estimée"
"EK","Tendances dans l’élevage","275","Palestine","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","39.17","E","Valeur estimée"
"EK","Tendances dans l’élevage","275","Palestine","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","73020","E","Valeur estimée"
"EK","Tendances dans l’élevage","591","Panama","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.12","E","Valeur estimée"
"EK","Tendances dans l’élevage","591","Panama","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","17.2","E","Valeur estimée"
"EK","Tendances dans l’élevage","591","Panama","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","254530","E","Valeur estimée"
"EK","Tendances dans l’élevage","598","Papouasie-Nouvelle-Guinée","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","598","Papouasie-Nouvelle-Guinée","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","8.96","E","Valeur estimée"
"EK","Tendances dans l’élevage","598","Papouasie-Nouvelle-Guinée","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","45600","E","Valeur estimée"
"EK","Tendances dans l’élevage","600","Paraguay","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","600","Paraguay","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","2.14","E","Valeur estimée"
"EK","Tendances dans l’élevage","600","Paraguay","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","223160","E","Valeur estimée"
"EK","Tendances dans l’élevage","528","Pays-Bas (Royaume des)","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.58","E","Valeur estimée"
"EK","Tendances dans l’élevage","528","Pays-Bas (Royaume des)","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","13.14","E","Valeur estimée"
"EK","Tendances dans l’élevage","528","Pays-Bas (Royaume des)","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","1051840","E","Valeur estimée"
"EK","Tendances dans l’élevage","604","Pérou","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","604","Pérou","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","18.3","E","Valeur estimée"
"EK","Tendances dans l’élevage","604","Pérou","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","1566380","E","Valeur estimée"
"EK","Tendances dans l’élevage","608","Philippines","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.14","E","Valeur estimée"
"EK","Tendances dans l’élevage","608","Philippines","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","19.34","E","Valeur estimée"
"EK","Tendances dans l’élevage","608","Philippines","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","1753170","E","Valeur estimée"
"EK","Tendances dans l’élevage","616","Pologne","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.12","E","Valeur estimée"
"EK","Tendances dans l’élevage","616","Pologne","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","21.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","616","Pologne","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","1776400","E","Valeur estimée"
"EK","Tendances dans l’élevage","258","Polynésie française","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.07","E","Valeur estimée"
"EK","Tendances dans l’élevage","258","Polynésie française","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","18.7","E","Valeur estimée"
"EK","Tendances dans l’élevage","258","Polynésie française","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","3120","E","Valeur estimée"
"EK","Tendances dans l’élevage","630","Porto Rico","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.84","E","Valeur estimée"
"EK","Tendances dans l’élevage","630","Porto Rico","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","38.27","E","Valeur estimée"
"EK","Tendances dans l’élevage","630","Porto Rico","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","146800","E","Valeur estimée"
"EK","Tendances dans l’élevage","620","Portugal","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","620","Portugal","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","4.41","E","Valeur estimée"
"EK","Tendances dans l’élevage","620","Portugal","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","107550","E","Valeur estimée"
"EK","Tendances dans l’élevage","634","Qatar","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.85","E","Valeur estimée"
"EK","Tendances dans l’élevage","634","Qatar","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","20.9","E","Valeur estimée"
"EK","Tendances dans l’élevage","634","Qatar","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","61000","E","Valeur estimée"
"EK","Tendances dans l’élevage","760","République arabe syrienne","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","760","République arabe syrienne","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","6.5","E","Valeur estimée"
"EK","Tendances dans l’élevage","760","République arabe syrienne","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","155420","E","Valeur estimée"
"EK","Tendances dans l’élevage","140","République centrafricaine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","140","République centrafricaine","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","2.17","E","Valeur estimée"
"EK","Tendances dans l’élevage","140","République centrafricaine","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","68290","E","Valeur estimée"
"EK","Tendances dans l’élevage","410","République de Corée","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","1.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","410","République de Corée","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","25.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","410","République de Corée","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","1705510","E","Valeur estimée"
"EK","Tendances dans l’élevage","498","République de Moldova","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.16","E","Valeur estimée"
"EK","Tendances dans l’élevage","498","République de Moldova","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","53.4","E","Valeur estimée"
"EK","Tendances dans l’élevage","498","République de Moldova","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","379920","E","Valeur estimée"
"EK","Tendances dans l’élevage","180","République démocratique du Congo","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","180","République démocratique du Congo","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","12.92","E","Valeur estimée"
"EK","Tendances dans l’élevage","180","République démocratique du Congo","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","183950","E","Valeur estimée"
"EK","Tendances dans l’élevage","418","République démocratique populaire lao","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.16","E","Valeur estimée"
"EK","Tendances dans l’élevage","418","République démocratique populaire lao","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","10.44","E","Valeur estimée"
"EK","Tendances dans l’élevage","418","République démocratique populaire lao","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","369600","E","Valeur estimée"
"EK","Tendances dans l’élevage","214","République dominicaine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.76","E","Valeur estimée"
"EK","Tendances dans l’élevage","214","République dominicaine","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","43.6","E","Valeur estimée"
"EK","Tendances dans l’élevage","214","République dominicaine","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","1840000","E","Valeur estimée"
"EK","Tendances dans l’élevage","408","République populaire démocratique de Corée","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","408","République populaire démocratique de Corée","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","9.65","E","Valeur estimée"
"EK","Tendances dans l’élevage","408","République populaire démocratique de Corée","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","153930","E","Valeur estimée"
"EK","Tendances dans l’élevage","834","République-Unie de Tanzanie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","834","République-Unie de Tanzanie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","2.32","E","Valeur estimée"
"EK","Tendances dans l’élevage","834","République-Unie de Tanzanie","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","377870","E","Valeur estimée"
"EK","Tendances dans l’élevage","642","Roumanie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","642","Roumanie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","16.27","E","Valeur estimée"
"EK","Tendances dans l’élevage","642","Roumanie","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","756900","E","Valeur estimée"
"EK","Tendances dans l’élevage","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","10.88","E","Valeur estimée"
"EK","Tendances dans l’élevage","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","1710000","E","Valeur estimée"
"EK","Tendances dans l’élevage","646","Rwanda","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","646","Rwanda","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","3.94","E","Valeur estimée"
"EK","Tendances dans l’élevage","646","Rwanda","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","52730","E","Valeur estimée"
"EK","Tendances dans l’élevage","662","Sainte-Lucie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.47","E","Valeur estimée"
"EK","Tendances dans l’élevage","662","Sainte-Lucie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","25.31","E","Valeur estimée"
"EK","Tendances dans l’élevage","662","Sainte-Lucie","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","4640","E","Valeur estimée"
"EK","Tendances dans l’élevage","659","Saint-Kitts-et-Nevis","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.15","E","Valeur estimée"
"EK","Tendances dans l’élevage","659","Saint-Kitts-et-Nevis","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","19.87","E","Valeur estimée"
"EK","Tendances dans l’élevage","659","Saint-Kitts-et-Nevis","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","880","E","Valeur estimée"
"EK","Tendances dans l’élevage","670","Saint-Vincent-et-les Grenadines","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.36","E","Valeur estimée"
"EK","Tendances dans l’élevage","670","Saint-Vincent-et-les Grenadines","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","29.5","E","Valeur estimée"
"EK","Tendances dans l’élevage","670","Saint-Vincent-et-les Grenadines","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","2500","E","Valeur estimée"
"EK","Tendances dans l’élevage","882","Samoa","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.07","E","Valeur estimée"
"EK","Tendances dans l’élevage","882","Samoa","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","6.95","E","Valeur estimée"
"EK","Tendances dans l’élevage","882","Samoa","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","4600","E","Valeur estimée"
"EK","Tendances dans l’élevage","678","Sao Tomé-et-Principe","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","678","Sao Tomé-et-Principe","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","22.45","E","Valeur estimée"
"EK","Tendances dans l’élevage","678","Sao Tomé-et-Principe","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","2840","E","Valeur estimée"
"EK","Tendances dans l’élevage","686","Sénégal","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.08","E","Valeur estimée"
"EK","Tendances dans l’élevage","686","Sénégal","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","15.81","E","Valeur estimée"
"EK","Tendances dans l’élevage","686","Sénégal","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","673890","E","Valeur estimée"
"EK","Tendances dans l’élevage","688","Serbie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","688","Serbie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","10.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","688","Serbie","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","163380","E","Valeur estimée"
"EK","Tendances dans l’élevage","690","Seychelles","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.71","E","Valeur estimée"
"EK","Tendances dans l’élevage","690","Seychelles","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","38.86","E","Valeur estimée"
"EK","Tendances dans l’élevage","690","Seychelles","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","1100","E","Valeur estimée"
"EK","Tendances dans l’élevage","694","Sierra Leone","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","694","Sierra Leone","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","23.34","E","Valeur estimée"
"EK","Tendances dans l’élevage","694","Sierra Leone","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","215230","E","Valeur estimée"
"EK","Tendances dans l’élevage","702","Singapour","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","56.86","E","Valeur estimée"
"EK","Tendances dans l’élevage","702","Singapour","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","99.5","E","Valeur estimée"
"EK","Tendances dans l’élevage","702","Singapour","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","37530","E","Valeur estimée"
"EK","Tendances dans l’élevage","703","Slovaquie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","703","Slovaquie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","20.47","E","Valeur estimée"
"EK","Tendances dans l’élevage","703","Slovaquie","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","118060","E","Valeur estimée"
"EK","Tendances dans l’élevage","705","Slovénie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","705","Slovénie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","8.61","E","Valeur estimée"
"EK","Tendances dans l’élevage","705","Slovénie","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","36390","E","Valeur estimée"
"EK","Tendances dans l’élevage","706","Somalie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","706","Somalie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","0.38","E","Valeur estimée"
"EK","Tendances dans l’élevage","706","Somalie","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","37400","E","Valeur estimée"
"EK","Tendances dans l’élevage","729","Soudan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","729","Soudan","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","1.66","E","Valeur estimée"
"EK","Tendances dans l’élevage","729","Soudan","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","485840","E","Valeur estimée"
"EK","Tendances dans l’élevage","728","Soudan du Sud","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","728","Soudan du Sud","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","1.61","E","Valeur estimée"
"EK","Tendances dans l’élevage","728","Soudan du Sud","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","150000","E","Valeur estimée"
"EK","Tendances dans l’élevage","144","Sri Lanka","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.08","E","Valeur estimée"
"EK","Tendances dans l’élevage","144","Sri Lanka","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","23.52","E","Valeur estimée"
"EK","Tendances dans l’élevage","144","Sri Lanka","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","212760","E","Valeur estimée"
"EK","Tendances dans l’élevage","752","Suède","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","752","Suède","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","4.86","E","Valeur estimée"
"EK","Tendances dans l’élevage","752","Suède","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","90750","E","Valeur estimée"
"EK","Tendances dans l’élevage","756","Suisse","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.08","E","Valeur estimée"
"EK","Tendances dans l’élevage","756","Suisse","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","5.84","E","Valeur estimée"
"EK","Tendances dans l’élevage","756","Suisse","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","114090","E","Valeur estimée"
"EK","Tendances dans l’élevage","740","Suriname","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.72","E","Valeur estimée"
"EK","Tendances dans l’élevage","740","Suriname","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","63.23","E","Valeur estimée"
"EK","Tendances dans l’élevage","740","Suriname","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","60230","E","Valeur estimée"
"EK","Tendances dans l’élevage","762","Tadjikistan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","762","Tadjikistan","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","2.44","E","Valeur estimée"
"EK","Tendances dans l’élevage","762","Tadjikistan","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","52170","E","Valeur estimée"
"EK","Tendances dans l’élevage","148","Tchad","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","148","Tchad","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","0.23","E","Valeur estimée"
"EK","Tendances dans l’élevage","148","Tchad","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","61540","E","Valeur estimée"
"EK","Tendances dans l’élevage","203","Tchéquie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","203","Tchéquie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","13.93","E","Valeur estimée"
"EK","Tendances dans l’élevage","203","Tchéquie","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","205870","E","Valeur estimée"
"EK","Tendances dans l’élevage","764","Thaïlande","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.12","E","Valeur estimée"
"EK","Tendances dans l’élevage","764","Thaïlande","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","32.11","E","Valeur estimée"
"EK","Tendances dans l’élevage","764","Thaïlande","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","2713830","E","Valeur estimée"
"EK","Tendances dans l’élevage","626","Timor-Leste","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","626","Timor-Leste","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","2.32","E","Valeur estimée"
"EK","Tendances dans l’élevage","626","Timor-Leste","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","9500","E","Valeur estimée"
"EK","Tendances dans l’élevage","768","Togo","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.07","E","Valeur estimée"
"EK","Tendances dans l’élevage","768","Togo","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","21.89","E","Valeur estimée"
"EK","Tendances dans l’élevage","768","Togo","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","267970","E","Valeur estimée"
