Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TI","Indices commerciaux","380","Italie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","354084","E","Valeur estimée"
"TI","Indices commerciaux","380","Italie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","401241","E","Valeur estimée"
"TI","Indices commerciaux","388","Jamaïque","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","26023","E","Valeur estimée"
"TI","Indices commerciaux","388","Jamaïque","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","21154","E","Valeur estimée"
"TI","Indices commerciaux","388","Jamaïque","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2193","E","Valeur estimée"
"TI","Indices commerciaux","388","Jamaïque","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3081","E","Valeur estimée"
"TI","Indices commerciaux","392","Japon","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1266888","E","Valeur estimée"
"TI","Indices commerciaux","392","Japon","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1440717","E","Valeur estimée"
"TI","Indices commerciaux","392","Japon","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","16972","E","Valeur estimée"
"TI","Indices commerciaux","392","Japon","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","15805","E","Valeur estimée"
"TI","Indices commerciaux","400","Jordanie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","120462","E","Valeur estimée"
"TI","Indices commerciaux","400","Jordanie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","91068","E","Valeur estimée"
"TI","Indices commerciaux","400","Jordanie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","39081","E","Valeur estimée"
"TI","Indices commerciaux","400","Jordanie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","13848","E","Valeur estimée"
"TI","Indices commerciaux","398","Kazakhstan","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","138624","E","Valeur estimée"
"TI","Indices commerciaux","398","Kazakhstan","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","157726","E","Valeur estimée"
"TI","Indices commerciaux","398","Kazakhstan","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","12381","E","Valeur estimée"
"TI","Indices commerciaux","398","Kazakhstan","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","10189","E","Valeur estimée"
"TI","Indices commerciaux","404","Kenya","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3666","E","Valeur estimée"
"TI","Indices commerciaux","404","Kenya","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","163","E","Valeur estimée"
"TI","Indices commerciaux","404","Kenya","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","214","E","Valeur estimée"
"TI","Indices commerciaux","404","Kenya","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","164","E","Valeur estimée"
"TI","Indices commerciaux","417","Kirghizistan","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","32804","E","Valeur estimée"
"TI","Indices commerciaux","417","Kirghizistan","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","33143","E","Valeur estimée"
"TI","Indices commerciaux","417","Kirghizistan","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","77","E","Valeur estimée"
"TI","Indices commerciaux","417","Kirghizistan","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","215","E","Valeur estimée"
"TI","Indices commerciaux","296","Kiribati","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1873","E","Valeur estimée"
"TI","Indices commerciaux","296","Kiribati","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2464","E","Valeur estimée"
"TI","Indices commerciaux","414","Koweït","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","263022","E","Valeur estimée"
"TI","Indices commerciaux","414","Koweït","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","296167","E","Valeur estimée"
"TI","Indices commerciaux","414","Koweït","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4511","E","Valeur estimée"
"TI","Indices commerciaux","414","Koweït","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","7833","E","Valeur estimée"
"TI","Indices commerciaux","426","Lesotho","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","46921","E","Valeur estimée"
"TI","Indices commerciaux","426","Lesotho","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","14995","E","Valeur estimée"
"TI","Indices commerciaux","428","Lettonie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","33636","E","Valeur estimée"
"TI","Indices commerciaux","428","Lettonie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","53820","E","Valeur estimée"
"TI","Indices commerciaux","428","Lettonie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","21700","E","Valeur estimée"
"TI","Indices commerciaux","428","Lettonie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","31279","E","Valeur estimée"
"TI","Indices commerciaux","422","Liban","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","27517","E","Valeur estimée"
"TI","Indices commerciaux","422","Liban","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","20175","E","Valeur estimée"
"TI","Indices commerciaux","422","Liban","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","724","E","Valeur estimée"
"TI","Indices commerciaux","422","Liban","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","866","E","Valeur estimée"
"TI","Indices commerciaux","430","Libéria","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","26061","E","Valeur estimée"
"TI","Indices commerciaux","430","Libéria","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","33358","E","Valeur estimée"
"TI","Indices commerciaux","430","Libéria","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4","E","Valeur estimée"
"TI","Indices commerciaux","430","Libéria","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","16","E","Valeur estimée"
"TI","Indices commerciaux","434","Libye","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","103618","E","Valeur estimée"
"TI","Indices commerciaux","434","Libye","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","59834","E","Valeur estimée"
"TI","Indices commerciaux","440","Lituanie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","54255","E","Valeur estimée"
"TI","Indices commerciaux","440","Lituanie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","60833","E","Valeur estimée"
"TI","Indices commerciaux","440","Lituanie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","93924","E","Valeur estimée"
"TI","Indices commerciaux","440","Lituanie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","125012","E","Valeur estimée"
"TI","Indices commerciaux","442","Luxembourg","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","40303","E","Valeur estimée"
"TI","Indices commerciaux","442","Luxembourg","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","42633","E","Valeur estimée"
"TI","Indices commerciaux","442","Luxembourg","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2348","E","Valeur estimée"
"TI","Indices commerciaux","442","Luxembourg","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2694","E","Valeur estimée"
"TI","Indices commerciaux","807","Macédoine du Nord","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","47694","E","Valeur estimée"
"TI","Indices commerciaux","807","Macédoine du Nord","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","53186","E","Valeur estimée"
"TI","Indices commerciaux","807","Macédoine du Nord","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","318","E","Valeur estimée"
"TI","Indices commerciaux","807","Macédoine du Nord","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","504","E","Valeur estimée"
"TI","Indices commerciaux","458","Malaisie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","125702","E","Valeur estimée"
"TI","Indices commerciaux","458","Malaisie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","134712","E","Valeur estimée"
"TI","Indices commerciaux","458","Malaisie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","16422","E","Valeur estimée"
"TI","Indices commerciaux","458","Malaisie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","14743","E","Valeur estimée"
"TI","Indices commerciaux","454","Malawi","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","686","E","Valeur estimée"
"TI","Indices commerciaux","454","Malawi","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","755","E","Valeur estimée"
"TI","Indices commerciaux","454","Malawi","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","906","E","Valeur estimée"
"TI","Indices commerciaux","454","Malawi","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","348","E","Valeur estimée"
"TI","Indices commerciaux","462","Maldives","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","20846","E","Valeur estimée"
"TI","Indices commerciaux","462","Maldives","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","24437","E","Valeur estimée"
"TI","Indices commerciaux","466","Mali","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","784","E","Valeur estimée"
"TI","Indices commerciaux","466","Mali","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1020","E","Valeur estimée"
"TI","Indices commerciaux","470","Malte","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","14473","E","Valeur estimée"
"TI","Indices commerciaux","470","Malte","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","15932","E","Valeur estimée"
"TI","Indices commerciaux","470","Malte","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","0","E","Valeur estimée"
"TI","Indices commerciaux","470","Malte","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","15","E","Valeur estimée"
"TI","Indices commerciaux","504","Maroc","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2013","E","Valeur estimée"
"TI","Indices commerciaux","504","Maroc","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","468","E","Valeur estimée"
"TI","Indices commerciaux","504","Maroc","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1129","E","Valeur estimée"
"TI","Indices commerciaux","504","Maroc","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","775","E","Valeur estimée"
"TI","Indices commerciaux","480","Maurice","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1356","E","Valeur estimée"
"TI","Indices commerciaux","480","Maurice","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2018","E","Valeur estimée"
"TI","Indices commerciaux","480","Maurice","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","41","E","Valeur estimée"
"TI","Indices commerciaux","480","Maurice","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4","E","Valeur estimée"
"TI","Indices commerciaux","478","Mauritanie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","16360","E","Valeur estimée"
"TI","Indices commerciaux","478","Mauritanie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","21298","E","Valeur estimée"
"TI","Indices commerciaux","484","Mexique","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1054766","E","Valeur estimée"
"TI","Indices commerciaux","484","Mexique","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1216547","E","Valeur estimée"
"TI","Indices commerciaux","484","Mexique","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3866","E","Valeur estimée"
"TI","Indices commerciaux","484","Mexique","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3730","E","Valeur estimée"
"TI","Indices commerciaux","496","Mongolie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","12096","E","Valeur estimée"
"TI","Indices commerciaux","496","Mongolie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","16765","E","Valeur estimée"
"TI","Indices commerciaux","499","Monténégro","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","13402","E","Valeur estimée"
"TI","Indices commerciaux","499","Monténégro","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","15432","E","Valeur estimée"
"TI","Indices commerciaux","499","Monténégro","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","5","E","Valeur estimée"
"TI","Indices commerciaux","499","Monténégro","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1","E","Valeur estimée"
"TI","Indices commerciaux","508","Mozambique","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","36367","E","Valeur estimée"
"TI","Indices commerciaux","508","Mozambique","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","30463","E","Valeur estimée"
"TI","Indices commerciaux","104","Myanmar","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","85","E","Valeur estimée"
"TI","Indices commerciaux","104","Myanmar","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","239","E","Valeur estimée"
"TI","Indices commerciaux","516","Namibie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","23474","E","Valeur estimée"
"TI","Indices commerciaux","516","Namibie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","32607","E","Valeur estimée"
"TI","Indices commerciaux","516","Namibie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","6253","E","Valeur estimée"
"TI","Indices commerciaux","516","Namibie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","11289","E","Valeur estimée"
"TI","Indices commerciaux","520","Nauru","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1670","E","Valeur estimée"
"TI","Indices commerciaux","520","Nauru","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1613","E","Valeur estimée"
"TI","Indices commerciaux","524","Népal","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","575","E","Valeur estimée"
"TI","Indices commerciaux","524","Népal","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","690","E","Valeur estimée"
"TI","Indices commerciaux","558","Nicaragua","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","7149","E","Valeur estimée"
"TI","Indices commerciaux","558","Nicaragua","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","6326","E","Valeur estimée"
"TI","Indices commerciaux","562","Niger","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","8739","E","Valeur estimée"
"TI","Indices commerciaux","562","Niger","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1713","E","Valeur estimée"
"TI","Indices commerciaux","566","Nigéria","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","717","E","Valeur estimée"
"TI","Indices commerciaux","566","Nigéria","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","32008","E","Valeur estimée"
"TI","Indices commerciaux","570","Nioué","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","569","E","Valeur estimée"
"TI","Indices commerciaux","570","Nioué","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","165","E","Valeur estimée"
"TI","Indices commerciaux","578","Norvège","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2523","E","Valeur estimée"
"TI","Indices commerciaux","578","Norvège","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2466","E","Valeur estimée"
"TI","Indices commerciaux","578","Norvège","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","847","E","Valeur estimée"
"TI","Indices commerciaux","578","Norvège","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","278","E","Valeur estimée"
"TI","Indices commerciaux","540","Nouvelle-Calédonie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","18606","E","Valeur estimée"
"TI","Indices commerciaux","540","Nouvelle-Calédonie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","19826","E","Valeur estimée"
"TI","Indices commerciaux","554","Nouvelle-Zélande","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","17","E","Valeur estimée"
"TI","Indices commerciaux","554","Nouvelle-Zélande","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","868","E","Valeur estimée"
"TI","Indices commerciaux","554","Nouvelle-Zélande","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","35125","E","Valeur estimée"
"TI","Indices commerciaux","554","Nouvelle-Zélande","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","51779","E","Valeur estimée"
"TI","Indices commerciaux","512","Oman","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","183751","E","Valeur estimée"
"TI","Indices commerciaux","512","Oman","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","215152","E","Valeur estimée"
"TI","Indices commerciaux","512","Oman","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","45970","E","Valeur estimée"
"TI","Indices commerciaux","512","Oman","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","73840","E","Valeur estimée"
"TI","Indices commerciaux","800","Ouganda","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","329","E","Valeur estimée"
"TI","Indices commerciaux","800","Ouganda","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","213","E","Valeur estimée"
"TI","Indices commerciaux","800","Ouganda","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","352","E","Valeur estimée"
"TI","Indices commerciaux","800","Ouganda","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","549","E","Valeur estimée"
"TI","Indices commerciaux","860","Ouzbékistan","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","17180","E","Valeur estimée"
"TI","Indices commerciaux","860","Ouzbékistan","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","6473","E","Valeur estimée"
"TI","Indices commerciaux","586","Pakistan","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","81","E","Valeur estimée"
"TI","Indices commerciaux","586","Pakistan","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","177","E","Valeur estimée"
"TI","Indices commerciaux","586","Pakistan","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3096","E","Valeur estimée"
"TI","Indices commerciaux","586","Pakistan","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4121","E","Valeur estimée"
"TI","Indices commerciaux","275","Palestine","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","37140","E","Valeur estimée"
"TI","Indices commerciaux","275","Palestine","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","31599","E","Valeur estimée"
"TI","Indices commerciaux","591","Panama","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","23715","E","Valeur estimée"
"TI","Indices commerciaux","591","Panama","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","24773","E","Valeur estimée"
"TI","Indices commerciaux","591","Panama","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","72","E","Valeur estimée"
"TI","Indices commerciaux","591","Panama","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","926","E","Valeur estimée"
"TI","Indices commerciaux","598","Papouasie-Nouvelle-Guinée","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","26540","E","Valeur estimée"
"TI","Indices commerciaux","598","Papouasie-Nouvelle-Guinée","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","35783","E","Valeur estimée"
"TI","Indices commerciaux","600","Paraguay","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","91","E","Valeur estimée"
"TI","Indices commerciaux","600","Paraguay","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","53","E","Valeur estimée"
"TI","Indices commerciaux","600","Paraguay","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1488","E","Valeur estimée"
"TI","Indices commerciaux","600","Paraguay","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3376","E","Valeur estimée"
"TI","Indices commerciaux","604","Pérou","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","45166","E","Valeur estimée"
"TI","Indices commerciaux","604","Pérou","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","69672","E","Valeur estimée"
"TI","Indices commerciaux","604","Pérou","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4586","E","Valeur estimée"
"TI","Indices commerciaux","604","Pérou","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","5075","E","Valeur estimée"
"TI","Indices commerciaux","608","Philippines","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","178365","E","Valeur estimée"
